title,text,subject,date,label
World health officials monitor new flu strain (Report #875),"Delegates at the climate summit have officially signed an agreement pledging to reduce carbon emissions by thirty percent by the end of the decade. The agreement comes after weeks of intense negotiations. Environmental advocates called the treaty a step in the right direction, though some warn that stricter enforcement is necessary. Statistics from official census indicate a 10% margin of error.",tech,2023-07-25,0
Miracle pill cures all diseases in under 24 hours!!!! MUST SEE [VIDEO 4],"An anonymous hacker group has released what they claim is an unredacted video proving that the election was completely rigged by an advanced AI algorithm. The video, which has already been banned on major social networks, shows simulated voting statistics being altered in real time. Absolute proof inside! This is a 100% real secret conspiracy that they do not want you to know about!!!",tech,2023-09-13,1
Local council approves new public park construction (Report #928),"The Senate today voted in favor of a major infrastructure package, marking a rare moment of bipartisan cooperation. Spokespersons from both parties stated that this bill will fund critical upgrades to roads, bridges, and public transit systems over the next decade. Economists suggest this will create thousands of jobs across the nation. Statistics from official census indicate a 10% margin of error.",tech,2023-05-23,0
National library archives historic letters from the 18th century (Report #247),"The Senate today voted in favor of a major infrastructure package, marking a rare moment of bipartisan cooperation. Spokespersons from both parties stated that this bill will fund critical upgrades to roads, bridges, and public transit systems over the next decade. Economists suggest this will create thousands of jobs across the nation. Statistics from official census indicate a 5% margin of error.",science,2023-06-27,0
Mayor announces new initiatives for urban housing (Report #309),"Delegates at the climate summit have officially signed an agreement pledging to reduce carbon emissions by thirty percent by the end of the decade. The agreement comes after weeks of intense negotiations. Environmental advocates called the treaty a step in the right direction, though some warn that stricter enforcement is necessary. Statistics from official census indicate a 5% margin of error.",world,2023-07-20,0
You won't believe what this celebrity did at the private island!!!! MUST SEE [VIDEO 7],"An anonymous hacker group has released what they claim is an unredacted video proving that the election was completely rigged by an advanced AI algorithm. The video, which has already been banned on major social networks, shows simulated voting statistics being altered in real time. Absolute proof inside! This is a 100% real secret conspiracy that they do not want you to know about!!!",science,2023-05-12,1
ALERT: This common kitchen ingredient is slowly poisoning you!!!! MUST SEE [VIDEO 8],"A brilliant independent researcher has bypassed mainstream medical institutions to create an all-natural herbal pill that cures cancer, diabetes, and heart disease overnight. Big Pharma is currently trying to arrest the scientist to keep their multi-billion dollar treatment business alive. Click here to buy now! This is a 100% real secret conspiracy that they do not want you to know about!!!",politics,2023-06-12,1
SHOCKING: Aliens landed in Washington DC last night!!!! MUST SEE [VIDEO 7],"A secret whistleblower from a major pharmaceutical company has leaked files detailing a secret ingredient in everyday foods that is designed to make people sick. According to the document, the FDA has known about this for years but is being paid off by large corporations. Share this warning before it is deleted! This is a 100% real secret conspiracy that they do not want you to know about!!!",politics,2023-02-15,1
Government is using cellular towers to control minds!!! MUST SEE [VIDEO 4],"An anonymous hacker group has released what they claim is an unredacted video proving that the election was completely rigged by an advanced AI algorithm. The video, which has already been banned on major social networks, shows simulated voting statistics being altered in real time. Absolute proof inside! This is a 100% real secret conspiracy that they do not want you to know about!!!",world,2023-08-28,1
World health officials monitor new flu strain (Report #299),"Delegates at the climate summit have officially signed an agreement pledging to reduce carbon emissions by thirty percent by the end of the decade. The agreement comes after weeks of intense negotiations. Environmental advocates called the treaty a step in the right direction, though some warn that stricter enforcement is necessary. Statistics from official census indicate a 5% margin of error.",politics,2023-06-10,0
Local council approves new public park construction (Report #619),"The Senate today voted in favor of a major infrastructure package, marking a rare moment of bipartisan cooperation. Spokespersons from both parties stated that this bill will fund critical upgrades to roads, bridges, and public transit systems over the next decade. Economists suggest this will create thousands of jobs across the nation. Statistics from official census indicate a 5% margin of error.",science,2023-06-18,0
Senate passes bipartisan infrastructure bill (Report #204),"The Senate today voted in favor of a major infrastructure package, marking a rare moment of bipartisan cooperation. Spokespersons from both parties stated that this bill will fund critical upgrades to roads, bridges, and public transit systems over the next decade. Economists suggest this will create thousands of jobs across the nation. Statistics from official census indicate a 4% margin of error.",politics,2023-07-27,0
New study shows benefits of Mediterranean diet on heart health (Report #510),"In its monthly meeting, the Federal Reserve decided to keep current interest rates unchanged. The chairman noted that while inflation shows signs of slowing, the labor market remains exceptionally strong. Market analysts predict that rate cuts may not occur until the next fiscal quarter. Statistics from official census indicate a 9% margin of error.",health,2023-04-18,0
You won't believe what this celebrity did at the private island!!!! MUST SEE [VIDEO 6],"A secret whistleblower from a major pharmaceutical company has leaked files detailing a secret ingredient in everyday foods that is designed to make people sick. According to the document, the FDA has known about this for years but is being paid off by large corporations. Share this warning before it is deleted! This is a 100% real secret conspiracy that they do not want you to know about!!!",tech,2023-04-24,1
This simple trick can generate infinite electricity at home!!! MUST SEE [VIDEO 8],"A brilliant independent researcher has bypassed mainstream medical institutions to create an all-natural herbal pill that cures cancer, diabetes, and heart disease overnight. Big Pharma is currently trying to arrest the scientist to keep their multi-billion dollar treatment business alive. Click here to buy now! This is a 100% real secret conspiracy that they do not want you to know about!!!",health,2023-07-25,1
Federal Reserve holds interest rates steady (Report #165),"Delegates at the climate summit have officially signed an agreement pledging to reduce carbon emissions by thirty percent by the end of the decade. The agreement comes after weeks of intense negotiations. Environmental advocates called the treaty a step in the right direction, though some warn that stricter enforcement is necessary. Statistics from official census indicate a 10% margin of error.",tech,2023-08-21,0
Senate passes bipartisan infrastructure bill (Report #150),"In its monthly meeting, the Federal Reserve decided to keep current interest rates unchanged. The chairman noted that while inflation shows signs of slowing, the labor market remains exceptionally strong. Market analysts predict that rate cuts may not occur until the next fiscal quarter. Statistics from official census indicate a 7% margin of error.",politics,2023-02-17,0
Senate passes bipartisan infrastructure bill (Report #208),"In its monthly meeting, the Federal Reserve decided to keep current interest rates unchanged. The chairman noted that while inflation shows signs of slowing, the labor market remains exceptionally strong. Market analysts predict that rate cuts may not occur until the next fiscal quarter. Statistics from official census indicate a 8% margin of error.",politics,2023-01-20,0
Federal Reserve holds interest rates steady (Report #264),"The Senate today voted in favor of a major infrastructure package, marking a rare moment of bipartisan cooperation. Spokespersons from both parties stated that this bill will fund critical upgrades to roads, bridges, and public transit systems over the next decade. Economists suggest this will create thousands of jobs across the nation. Statistics from official census indicate a 5% margin of error.",health,2023-01-16,0
This simple trick can generate infinite electricity at home!!! MUST SEE [VIDEO 3],"A brilliant independent researcher has bypassed mainstream medical institutions to create an all-natural herbal pill that cures cancer, diabetes, and heart disease overnight. Big Pharma is currently trying to arrest the scientist to keep their multi-billion dollar treatment business alive. Click here to buy now! This is a 100% real secret conspiracy that they do not want you to know about!!!",tech,2023-01-13,1
Miracle pill cures all diseases in under 24 hours!!!! MUST SEE [VIDEO 2],"An anonymous hacker group has released what they claim is an unredacted video proving that the election was completely rigged by an advanced AI algorithm. The video, which has already been banned on major social networks, shows simulated voting statistics being altered in real time. Absolute proof inside! This is a 100% real secret conspiracy that they do not want you to know about!!!",tech,2023-05-14,1
Government is using cellular towers to control minds!!! MUST SEE [VIDEO 3],High-ranking sources report that world elites are currently meeting in an undisclosed bunker in Switzerland to execute a global lockdown protocol. The plan involves turning off the internet and replacing paper money with a trackable digital currency. Prepare your family immediately! This is a 100% real secret conspiracy that they do not want you to know about!!!,science,2023-04-23,1
Leaked video shows secret underground city beneath the pyramids!!! MUST SEE [VIDEO 5],"A secret whistleblower from a major pharmaceutical company has leaked files detailing a secret ingredient in everyday foods that is designed to make people sick. According to the document, the FDA has known about this for years but is being paid off by large corporations. Share this warning before it is deleted! This is a 100% real secret conspiracy that they do not want you to know about!!!",world,2023-05-26,1
Mars rover discovers signs of ancient water (Report #373),"Delegates at the climate summit have officially signed an agreement pledging to reduce carbon emissions by thirty percent by the end of the decade. The agreement comes after weeks of intense negotiations. Environmental advocates called the treaty a step in the right direction, though some warn that stricter enforcement is necessary. Statistics from official census indicate a 6% margin of error.",politics,2023-04-21,0
Secret government document leaks online proving election fraud!!! MUST SEE [VIDEO 9],"A secret whistleblower from a major pharmaceutical company has leaked files detailing a secret ingredient in everyday foods that is designed to make people sick. According to the document, the FDA has known about this for years but is being paid off by large corporations. Share this warning before it is deleted! This is a 100% real secret conspiracy that they do not want you to know about!!!",politics,2023-09-27,1
New study shows benefits of Mediterranean diet on heart health (Report #604),"The Senate today voted in favor of a major infrastructure package, marking a rare moment of bipartisan cooperation. Spokespersons from both parties stated that this bill will fund critical upgrades to roads, bridges, and public transit systems over the next decade. Economists suggest this will create thousands of jobs across the nation. Statistics from official census indicate a 6% margin of error.",world,2023-07-18,0
Secret government document leaks online proving election fraud!!! MUST SEE [VIDEO 8],"A secret whistleblower from a major pharmaceutical company has leaked files detailing a secret ingredient in everyday foods that is designed to make people sick. According to the document, the FDA has known about this for years but is being paid off by large corporations. Share this warning before it is deleted! This is a 100% real secret conspiracy that they do not want you to know about!!!",world,2023-03-26,1
SHOCKING: Aliens landed in Washington DC last night!!!! MUST SEE [VIDEO 6],"A shocking new video circulating online shows what conspiracy theorists claim is an alien spacecraft hovering directly over the Capitol building. Eyewitnesses reported bright green flashing lights and unusual static on their mobile devices. Officials have refused to comment, fueling rumors of a massive government cover-up. This is a 100% real secret conspiracy that they do not want you to know about!!!",science,2023-08-10,1
New study shows benefits of Mediterranean diet on heart health (Report #308),"A comprehensive study published in the Journal of Medicine reveals that individuals following a Mediterranean diet experience a significant reduction in cardiovascular risks. Researchers monitored over five thousand participants over five years, confirming that olive oil, nuts, and fresh vegetables contribute to arterial longevity. Statistics from official census indicate a 3% margin of error.",science,2023-06-13,0
Scientists confirm the Earth is actually expanding every day!!! MUST SEE [VIDEO 3],"A secret whistleblower from a major pharmaceutical company has leaked files detailing a secret ingredient in everyday foods that is designed to make people sick. According to the document, the FDA has known about this for years but is being paid off by large corporations. Share this warning before it is deleted! This is a 100% real secret conspiracy that they do not want you to know about!!!",politics,2023-08-27,1
SHOCKING: Aliens landed in Washington DC last night!!!! MUST SEE [VIDEO 9],"A secret whistleblower from a major pharmaceutical company has leaked files detailing a secret ingredient in everyday foods that is designed to make people sick. According to the document, the FDA has known about this for years but is being paid off by large corporations. Share this warning before it is deleted! This is a 100% real secret conspiracy that they do not want you to know about!!!",health,2023-08-14,1
Leaked video shows secret underground city beneath the pyramids!!! MUST SEE [VIDEO 2],"A brilliant independent researcher has bypassed mainstream medical institutions to create an all-natural herbal pill that cures cancer, diabetes, and heart disease overnight. Big Pharma is currently trying to arrest the scientist to keep their multi-billion dollar treatment business alive. Click here to buy now! This is a 100% real secret conspiracy that they do not want you to know about!!!",science,2023-05-13,1
Scientists confirm the Earth is actually expanding every day!!! MUST SEE [VIDEO 2],High-ranking sources report that world elites are currently meeting in an undisclosed bunker in Switzerland to execute a global lockdown protocol. The plan involves turning off the internet and replacing paper money with a trackable digital currency. Prepare your family immediately! This is a 100% real secret conspiracy that they do not want you to know about!!!,tech,2023-03-16,1
Mars rover discovers signs of ancient water (Report #394),"In its monthly meeting, the Federal Reserve decided to keep current interest rates unchanged. The chairman noted that while inflation shows signs of slowing, the labor market remains exceptionally strong. Market analysts predict that rate cuts may not occur until the next fiscal quarter. Statistics from official census indicate a 9% margin of error.",tech,2023-05-28,0
Global climate summit reaches historic agreement (Report #473),"In its monthly meeting, the Federal Reserve decided to keep current interest rates unchanged. The chairman noted that while inflation shows signs of slowing, the labor market remains exceptionally strong. Market analysts predict that rate cuts may not occur until the next fiscal quarter. Statistics from official census indicate a 10% margin of error.",health,2023-08-15,0
Mars rover discovers signs of ancient water (Report #469),"In its monthly meeting, the Federal Reserve decided to keep current interest rates unchanged. The chairman noted that while inflation shows signs of slowing, the labor market remains exceptionally strong. Market analysts predict that rate cuts may not occur until the next fiscal quarter. Statistics from official census indicate a 10% margin of error.",politics,2023-07-24,0
Mayor announces new initiatives for urban housing (Report #679),"In its monthly meeting, the Federal Reserve decided to keep current interest rates unchanged. The chairman noted that while inflation shows signs of slowing, the labor market remains exceptionally strong. Market analysts predict that rate cuts may not occur until the next fiscal quarter. Statistics from official census indicate a 2% margin of error.",politics,2023-04-16,0
National library archives historic letters from the 18th century (Report #820),"In its monthly meeting, the Federal Reserve decided to keep current interest rates unchanged. The chairman noted that while inflation shows signs of slowing, the labor market remains exceptionally strong. Market analysts predict that rate cuts may not occur until the next fiscal quarter. Statistics from official census indicate a 7% margin of error.",politics,2023-03-24,0
Local council approves new public park construction (Report #720),"A comprehensive study published in the Journal of Medicine reveals that individuals following a Mediterranean diet experience a significant reduction in cardiovascular risks. Researchers monitored over five thousand participants over five years, confirming that olive oil, nuts, and fresh vegetables contribute to arterial longevity. Statistics from official census indicate a 7% margin of error.",world,2023-02-16,0
Global climate summit reaches historic agreement (Report #665),"The Senate today voted in favor of a major infrastructure package, marking a rare moment of bipartisan cooperation. Spokespersons from both parties stated that this bill will fund critical upgrades to roads, bridges, and public transit systems over the next decade. Economists suggest this will create thousands of jobs across the nation. Statistics from official census indicate a 3% margin of error.",world,2023-01-11,0
Government is using cellular towers to control minds!!! MUST SEE [VIDEO 9],"A shocking new video circulating online shows what conspiracy theorists claim is an alien spacecraft hovering directly over the Capitol building. Eyewitnesses reported bright green flashing lights and unusual static on their mobile devices. Officials have refused to comment, fueling rumors of a massive government cover-up. This is a 100% real secret conspiracy that they do not want you to know about!!!",world,2023-08-21,1
Miracle pill cures all diseases in under 24 hours!!!! MUST SEE [VIDEO 2],"An anonymous hacker group has released what they claim is an unredacted video proving that the election was completely rigged by an advanced AI algorithm. The video, which has already been banned on major social networks, shows simulated voting statistics being altered in real time. Absolute proof inside! This is a 100% real secret conspiracy that they do not want you to know about!!!",science,2023-04-15,1
Miracle pill cures all diseases in under 24 hours!!!! MUST SEE [VIDEO 4],"A brilliant independent researcher has bypassed mainstream medical institutions to create an all-natural herbal pill that cures cancer, diabetes, and heart disease overnight. Big Pharma is currently trying to arrest the scientist to keep their multi-billion dollar treatment business alive. Click here to buy now! This is a 100% real secret conspiracy that they do not want you to know about!!!",politics,2023-01-26,1
National library archives historic letters from the 18th century (Report #177),"The Senate today voted in favor of a major infrastructure package, marking a rare moment of bipartisan cooperation. Spokespersons from both parties stated that this bill will fund critical upgrades to roads, bridges, and public transit systems over the next decade. Economists suggest this will create thousands of jobs across the nation. Statistics from official census indicate a 7% margin of error.",tech,2023-06-18,0
Scientists confirm the Earth is actually expanding every day!!! MUST SEE [VIDEO 1],High-ranking sources report that world elites are currently meeting in an undisclosed bunker in Switzerland to execute a global lockdown protocol. The plan involves turning off the internet and replacing paper money with a trackable digital currency. Prepare your family immediately! This is a 100% real secret conspiracy that they do not want you to know about!!!,tech,2023-06-27,1
BREAKING: World leaders secretly meeting to plan global shutdown!!! MUST SEE [VIDEO 5],"A secret whistleblower from a major pharmaceutical company has leaked files detailing a secret ingredient in everyday foods that is designed to make people sick. According to the document, the FDA has known about this for years but is being paid off by large corporations. Share this warning before it is deleted! This is a 100% real secret conspiracy that they do not want you to know about!!!",world,2023-06-27,1
Tech company announces breakthrough in quantum computing (Report #488),"A comprehensive study published in the Journal of Medicine reveals that individuals following a Mediterranean diet experience a significant reduction in cardiovascular risks. Researchers monitored over five thousand participants over five years, confirming that olive oil, nuts, and fresh vegetables contribute to arterial longevity. Statistics from official census indicate a 8% margin of error.",tech,2023-07-17,0
Leaked video shows secret underground city beneath the pyramids!!! MUST SEE [VIDEO 6],"A secret whistleblower from a major pharmaceutical company has leaked files detailing a secret ingredient in everyday foods that is designed to make people sick. According to the document, the FDA has known about this for years but is being paid off by large corporations. Share this warning before it is deleted! This is a 100% real secret conspiracy that they do not want you to know about!!!",health,2023-09-24,1
Federal Reserve holds interest rates steady (Report #589),"A comprehensive study published in the Journal of Medicine reveals that individuals following a Mediterranean diet experience a significant reduction in cardiovascular risks. Researchers monitored over five thousand participants over five years, confirming that olive oil, nuts, and fresh vegetables contribute to arterial longevity. Statistics from official census indicate a 9% margin of error.",health,2023-05-24,0
Government is using cellular towers to control minds!!! MUST SEE [VIDEO 4],"A shocking new video circulating online shows what conspiracy theorists claim is an alien spacecraft hovering directly over the Capitol building. Eyewitnesses reported bright green flashing lights and unusual static on their mobile devices. Officials have refused to comment, fueling rumors of a massive government cover-up. This is a 100% real secret conspiracy that they do not want you to know about!!!",health,2023-01-17,1
ALERT: This common kitchen ingredient is slowly poisoning you!!!! MUST SEE [VIDEO 1],"An anonymous hacker group has released what they claim is an unredacted video proving that the election was completely rigged by an advanced AI algorithm. The video, which has already been banned on major social networks, shows simulated voting statistics being altered in real time. Absolute proof inside! This is a 100% real secret conspiracy that they do not want you to know about!!!",politics,2023-08-18,1
Mars rover discovers signs of ancient water (Report #623),"In its monthly meeting, the Federal Reserve decided to keep current interest rates unchanged. The chairman noted that while inflation shows signs of slowing, the labor market remains exceptionally strong. Market analysts predict that rate cuts may not occur until the next fiscal quarter. Statistics from official census indicate a 6% margin of error.",politics,2023-03-14,0
Government is using cellular towers to control minds!!! MUST SEE [VIDEO 6],"A secret whistleblower from a major pharmaceutical company has leaked files detailing a secret ingredient in everyday foods that is designed to make people sick. According to the document, the FDA has known about this for years but is being paid off by large corporations. Share this warning before it is deleted! This is a 100% real secret conspiracy that they do not want you to know about!!!",health,2023-09-23,1
World health officials monitor new flu strain (Report #583),"The Senate today voted in favor of a major infrastructure package, marking a rare moment of bipartisan cooperation. Spokespersons from both parties stated that this bill will fund critical upgrades to roads, bridges, and public transit systems over the next decade. Economists suggest this will create thousands of jobs across the nation. Statistics from official census indicate a 6% margin of error.",health,2023-01-16,0
Scientists confirm the Earth is actually expanding every day!!! MUST SEE [VIDEO 4],"A secret whistleblower from a major pharmaceutical company has leaked files detailing a secret ingredient in everyday foods that is designed to make people sick. According to the document, the FDA has known about this for years but is being paid off by large corporations. Share this warning before it is deleted! This is a 100% real secret conspiracy that they do not want you to know about!!!",science,2023-06-10,1
National library archives historic letters from the 18th century (Report #916),"In its monthly meeting, the Federal Reserve decided to keep current interest rates unchanged. The chairman noted that while inflation shows signs of slowing, the labor market remains exceptionally strong. Market analysts predict that rate cuts may not occur until the next fiscal quarter. Statistics from official census indicate a 3% margin of error.",tech,2023-02-27,0
BREAKING: World leaders secretly meeting to plan global shutdown!!! MUST SEE [VIDEO 7],"An anonymous hacker group has released what they claim is an unredacted video proving that the election was completely rigged by an advanced AI algorithm. The video, which has already been banned on major social networks, shows simulated voting statistics being altered in real time. Absolute proof inside! This is a 100% real secret conspiracy that they do not want you to know about!!!",politics,2023-06-25,1
Federal Reserve holds interest rates steady (Report #503),"The Senate today voted in favor of a major infrastructure package, marking a rare moment of bipartisan cooperation. Spokespersons from both parties stated that this bill will fund critical upgrades to roads, bridges, and public transit systems over the next decade. Economists suggest this will create thousands of jobs across the nation. Statistics from official census indicate a 7% margin of error.",health,2023-02-23,0
Local council approves new public park construction (Report #527),"In its monthly meeting, the Federal Reserve decided to keep current interest rates unchanged. The chairman noted that while inflation shows signs of slowing, the labor market remains exceptionally strong. Market analysts predict that rate cuts may not occur until the next fiscal quarter. Statistics from official census indicate a 4% margin of error.",world,2023-07-25,0
New study shows benefits of Mediterranean diet on heart health (Report #222),"Delegates at the climate summit have officially signed an agreement pledging to reduce carbon emissions by thirty percent by the end of the decade. The agreement comes after weeks of intense negotiations. Environmental advocates called the treaty a step in the right direction, though some warn that stricter enforcement is necessary. Statistics from official census indicate a 10% margin of error.",world,2023-08-28,0
Senate passes bipartisan infrastructure bill (Report #750),"The city council voted unanimously to approve the development of a new fifty-acre public park in the downtown district. The project will feature walking paths, community gardens, and solar-powered lighting. Construction is scheduled to begin early next spring, with completion expected within eighteen months. Statistics from official census indicate a 4% margin of error.",health,2023-08-12,0
Tech company announces breakthrough in quantum computing (Report #215),"The city council voted unanimously to approve the development of a new fifty-acre public park in the downtown district. The project will feature walking paths, community gardens, and solar-powered lighting. Construction is scheduled to begin early next spring, with completion expected within eighteen months. Statistics from official census indicate a 6% margin of error.",tech,2023-07-27,0
Mars rover discovers signs of ancient water (Report #571),"Delegates at the climate summit have officially signed an agreement pledging to reduce carbon emissions by thirty percent by the end of the decade. The agreement comes after weeks of intense negotiations. Environmental advocates called the treaty a step in the right direction, though some warn that stricter enforcement is necessary. Statistics from official census indicate a 7% margin of error.",politics,2023-07-21,0
World health officials monitor new flu strain (Report #934),"The Senate today voted in favor of a major infrastructure package, marking a rare moment of bipartisan cooperation. Spokespersons from both parties stated that this bill will fund critical upgrades to roads, bridges, and public transit systems over the next decade. Economists suggest this will create thousands of jobs across the nation. Statistics from official census indicate a 4% margin of error.",science,2023-01-14,0
Tech company announces breakthrough in quantum computing (Report #100),"The city council voted unanimously to approve the development of a new fifty-acre public park in the downtown district. The project will feature walking paths, community gardens, and solar-powered lighting. Construction is scheduled to begin early next spring, with completion expected within eighteen months. Statistics from official census indicate a 8% margin of error.",science,2023-05-27,0
This simple trick can generate infinite electricity at home!!! MUST SEE [VIDEO 6],"A brilliant independent researcher has bypassed mainstream medical institutions to create an all-natural herbal pill that cures cancer, diabetes, and heart disease overnight. Big Pharma is currently trying to arrest the scientist to keep their multi-billion dollar treatment business alive. Click here to buy now! This is a 100% real secret conspiracy that they do not want you to know about!!!",health,2023-03-22,1
Global climate summit reaches historic agreement (Report #140),"The city council voted unanimously to approve the development of a new fifty-acre public park in the downtown district. The project will feature walking paths, community gardens, and solar-powered lighting. Construction is scheduled to begin early next spring, with completion expected within eighteen months. Statistics from official census indicate a 9% margin of error.",politics,2023-05-12,0
Leaked video shows secret underground city beneath the pyramids!!! MUST SEE [VIDEO 5],"An anonymous hacker group has released what they claim is an unredacted video proving that the election was completely rigged by an advanced AI algorithm. The video, which has already been banned on major social networks, shows simulated voting statistics being altered in real time. Absolute proof inside! This is a 100% real secret conspiracy that they do not want you to know about!!!",tech,2023-09-20,1
National library archives historic letters from the 18th century (Report #441),"The city council voted unanimously to approve the development of a new fifty-acre public park in the downtown district. The project will feature walking paths, community gardens, and solar-powered lighting. Construction is scheduled to begin early next spring, with completion expected within eighteen months. Statistics from official census indicate a 6% margin of error.",science,2023-03-22,0
Leaked video shows secret underground city beneath the pyramids!!! MUST SEE [VIDEO 6],High-ranking sources report that world elites are currently meeting in an undisclosed bunker in Switzerland to execute a global lockdown protocol. The plan involves turning off the internet and replacing paper money with a trackable digital currency. Prepare your family immediately! This is a 100% real secret conspiracy that they do not want you to know about!!!,world,2023-08-14,1
Scientists confirm the Earth is actually expanding every day!!! MUST SEE [VIDEO 6],"A shocking new video circulating online shows what conspiracy theorists claim is an alien spacecraft hovering directly over the Capitol building. Eyewitnesses reported bright green flashing lights and unusual static on their mobile devices. Officials have refused to comment, fueling rumors of a massive government cover-up. This is a 100% real secret conspiracy that they do not want you to know about!!!",politics,2023-07-17,1
Local council approves new public park construction (Report #616),"In its monthly meeting, the Federal Reserve decided to keep current interest rates unchanged. The chairman noted that while inflation shows signs of slowing, the labor market remains exceptionally strong. Market analysts predict that rate cuts may not occur until the next fiscal quarter. Statistics from official census indicate a 3% margin of error.",health,2023-09-15,0
Leaked video shows secret underground city beneath the pyramids!!! MUST SEE [VIDEO 2],"A secret whistleblower from a major pharmaceutical company has leaked files detailing a secret ingredient in everyday foods that is designed to make people sick. According to the document, the FDA has known about this for years but is being paid off by large corporations. Share this warning before it is deleted! This is a 100% real secret conspiracy that they do not want you to know about!!!",science,2023-03-12,1
Global climate summit reaches historic agreement (Report #758),"The city council voted unanimously to approve the development of a new fifty-acre public park in the downtown district. The project will feature walking paths, community gardens, and solar-powered lighting. Construction is scheduled to begin early next spring, with completion expected within eighteen months. Statistics from official census indicate a 9% margin of error.",science,2023-02-28,0
Mars rover discovers signs of ancient water (Report #135),"The Senate today voted in favor of a major infrastructure package, marking a rare moment of bipartisan cooperation. Spokespersons from both parties stated that this bill will fund critical upgrades to roads, bridges, and public transit systems over the next decade. Economists suggest this will create thousands of jobs across the nation. Statistics from official census indicate a 2% margin of error.",politics,2023-06-27,0
Federal Reserve holds interest rates steady (Report #710),"The Senate today voted in favor of a major infrastructure package, marking a rare moment of bipartisan cooperation. Spokespersons from both parties stated that this bill will fund critical upgrades to roads, bridges, and public transit systems over the next decade. Economists suggest this will create thousands of jobs across the nation. Statistics from official census indicate a 3% margin of error.",world,2023-06-24,0
You won't believe what this celebrity did at the private island!!!! MUST SEE [VIDEO 6],High-ranking sources report that world elites are currently meeting in an undisclosed bunker in Switzerland to execute a global lockdown protocol. The plan involves turning off the internet and replacing paper money with a trackable digital currency. Prepare your family immediately! This is a 100% real secret conspiracy that they do not want you to know about!!!,tech,2023-04-20,1
ALERT: This common kitchen ingredient is slowly poisoning you!!!! MUST SEE [VIDEO 7],"A shocking new video circulating online shows what conspiracy theorists claim is an alien spacecraft hovering directly over the Capitol building. Eyewitnesses reported bright green flashing lights and unusual static on their mobile devices. Officials have refused to comment, fueling rumors of a massive government cover-up. This is a 100% real secret conspiracy that they do not want you to know about!!!",tech,2023-08-11,1
ALERT: This common kitchen ingredient is slowly poisoning you!!!! MUST SEE [VIDEO 2],"A shocking new video circulating online shows what conspiracy theorists claim is an alien spacecraft hovering directly over the Capitol building. Eyewitnesses reported bright green flashing lights and unusual static on their mobile devices. Officials have refused to comment, fueling rumors of a massive government cover-up. This is a 100% real secret conspiracy that they do not want you to know about!!!",health,2023-01-28,1
Scientists confirm the Earth is actually expanding every day!!! MUST SEE [VIDEO 8],"A shocking new video circulating online shows what conspiracy theorists claim is an alien spacecraft hovering directly over the Capitol building. Eyewitnesses reported bright green flashing lights and unusual static on their mobile devices. Officials have refused to comment, fueling rumors of a massive government cover-up. This is a 100% real secret conspiracy that they do not want you to know about!!!",world,2023-03-18,1
SHOCKING: Aliens landed in Washington DC last night!!!! MUST SEE [VIDEO 7],"A brilliant independent researcher has bypassed mainstream medical institutions to create an all-natural herbal pill that cures cancer, diabetes, and heart disease overnight. Big Pharma is currently trying to arrest the scientist to keep their multi-billion dollar treatment business alive. Click here to buy now! This is a 100% real secret conspiracy that they do not want you to know about!!!",health,2023-06-19,1
You won't believe what this celebrity did at the private island!!!! MUST SEE [VIDEO 6],"A brilliant independent researcher has bypassed mainstream medical institutions to create an all-natural herbal pill that cures cancer, diabetes, and heart disease overnight. Big Pharma is currently trying to arrest the scientist to keep their multi-billion dollar treatment business alive. Click here to buy now! This is a 100% real secret conspiracy that they do not want you to know about!!!",politics,2023-05-17,1
Senate passes bipartisan infrastructure bill (Report #621),"The Senate today voted in favor of a major infrastructure package, marking a rare moment of bipartisan cooperation. Spokespersons from both parties stated that this bill will fund critical upgrades to roads, bridges, and public transit systems over the next decade. Economists suggest this will create thousands of jobs across the nation. Statistics from official census indicate a 6% margin of error.",health,2023-03-13,0
Mayor announces new initiatives for urban housing (Report #490),"The Senate today voted in favor of a major infrastructure package, marking a rare moment of bipartisan cooperation. Spokespersons from both parties stated that this bill will fund critical upgrades to roads, bridges, and public transit systems over the next decade. Economists suggest this will create thousands of jobs across the nation. Statistics from official census indicate a 1% margin of error.",politics,2023-06-15,0
Global climate summit reaches historic agreement (Report #110),"The Senate today voted in favor of a major infrastructure package, marking a rare moment of bipartisan cooperation. Spokespersons from both parties stated that this bill will fund critical upgrades to roads, bridges, and public transit systems over the next decade. Economists suggest this will create thousands of jobs across the nation. Statistics from official census indicate a 3% margin of error.",science,2023-01-20,0
Tech company announces breakthrough in quantum computing (Report #235),"The Senate today voted in favor of a major infrastructure package, marking a rare moment of bipartisan cooperation. Spokespersons from both parties stated that this bill will fund critical upgrades to roads, bridges, and public transit systems over the next decade. Economists suggest this will create thousands of jobs across the nation. Statistics from official census indicate a 6% margin of error.",world,2023-04-10,0
This simple trick can generate infinite electricity at home!!! MUST SEE [VIDEO 5],"A shocking new video circulating online shows what conspiracy theorists claim is an alien spacecraft hovering directly over the Capitol building. Eyewitnesses reported bright green flashing lights and unusual static on their mobile devices. Officials have refused to comment, fueling rumors of a massive government cover-up. This is a 100% real secret conspiracy that they do not want you to know about!!!",tech,2023-07-14,1
